"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","regulation","is_validated"
-0.176800862427248,2.72447776039755,-0.483514214248156,0.628966019462005,0.695808700903639,-6.73966687441521,"SOWAHA","Not significant","Other"
-0.052042430101447,6.74281045995845,-0.483170643605973,0.629209736072989,0.695997276176841,-7.16484707530644,"ATL3","Not significant","Other"
0.0776804472088006,6.43724003298474,0.48314585360216,0.629227322774769,0.695997276176841,-7.15801042374716,"FZD5","Not significant","Other"
0.101793957017768,3.7563897394855,0.483009904031313,0.629323772842727,0.696053715264119,-6.83967405613407,"TLR4","Not significant","Other"
-0.0500214615365646,4.76031737652449,-0.482907517930665,0.629396415335876,0.696083816109103,-7.03024092986113,"NAGLU","Not significant","Other"
-0.105505452113178,3.2014641581442,-0.482745425418699,0.629511426624745,0.696160767189013,-6.76417352736894,"KLHL29","Not significant","Other"
0.0709322577489413,5.4421126384585,0.481881176824959,0.630124798589144,0.696788791858371,-7.09271522861434,"MIB2","Not significant","Other"
0.0664226848052829,4.65748900595622,0.48099278204495,0.630755574273417,0.697435969446642,-6.99971192370554,"SLC36A1","Not significant","Other"
-0.0414490263913647,7.0124139191256,-0.480741345208611,0.630934147831892,0.697583082995027,-7.16581926498758,"PRKAR1A","Not significant","Other"
0.0656318214265315,1.87255105316693,0.480155950327417,0.631349986296302,0.697967880092572,-6.58585903377977,"AC139887.2","Not significant","Other"
-0.0760049591122096,0.424294941805338,-0.480123162070836,0.631373281078323,0.697967880092572,-6.45513507016526,"H4-16","Not significant","Other"
-0.0663767041221224,6.88259699384376,-0.479728942504762,0.631653387513147,0.698227157471069,-7.16679174009155,"SAMHD1","Not significant","Other"
0.0809115071064561,0.75629484838229,0.479565747786388,0.631769358455056,0.698304975806595,-6.47069989917143,"GLUD2","Not significant","Other"
0.121675296542754,3.35236207206918,0.478838550165012,0.632286236852638,0.698825880502955,-6.76593283307898,"TGFB3","Not significant","Other"
0.0643840728678695,4.75976713374591,0.478168759051716,0.632762471319931,0.699301792141024,-7.01760001202721,"MAST3","Not significant","Other"
0.068015491561173,4.54155824503187,0.478046995642384,0.632849063884626,0.699347050764757,-6.97260412978435,"NCKAP5L","Not significant","Other"
0.0533687585320748,3.34037397124636,0.477666105928253,0.633119967815701,0.699595966455613,-6.78488425341881,"FCHSD1","Not significant","Other"
0.0472173802478886,3.46985120537723,0.47742556901799,0.633291072682984,0.699734576486975,-6.80782257641117,"MMAA","Not significant","Other"
0.0508656115012043,4.20914874716209,0.477190108341766,0.633458585659224,0.699869198071691,-6.92986847280524,"MCPH1","Not significant","Other"
0.0389876364060049,4.34317559004363,0.476952055191184,0.633627962158107,0.700005858986927,-6.95720241791954,"RSAD1","Not significant","Other"
-0.0820919363623081,0.0715215469002527,-0.476303706858575,0.634089364242877,0.700415913980211,-6.42786643086971,"AC016596.2","Not significant","Other"
-0.109653818365457,1.40110868758396,-0.476302035326104,0.634090553986392,0.700415913980211,-6.55200600919041,"MTCO2P2","Not significant","Other"
-0.0714172637680361,0.182583903233846,-0.475737851217563,0.634492176437041,0.700809026133121,-6.43548522665299,"PRKAR2A-AS1","Not significant","Other"
-0.0609559412803478,6.58269111759873,-0.475319494195539,0.634790059548493,0.701087507745535,-7.16753086377534,"CDK2AP2","Not significant","Other"
0.224713369043496,2.42749263392605,0.475158227328404,0.634904902383872,0.701163806791213,-6.62324324492405,"VSNL1","Not significant","Other"
-0.0489824783200623,6.49658801212839,-0.475031271994512,0.634995317178384,0.70121311942378,-7.16588424063706,"HIPK1","Not significant","Other"
0.0597267162236008,4.2890919591912,0.474333138176021,0.635492610294584,0.701675555978856,-6.94828605610274,"AFMID","Not significant","Other"
0.0535025890975325,4.96101880287551,0.474314808620386,0.635505668986136,0.701675555978856,-7.04777524046874,"UQCC1","Not significant","Other"
-0.0443750282884512,3.96191815919826,-0.474051508494077,0.635693266831896,0.701832115257954,-6.90894905056778,"COQ5","Not significant","Other"
-0.130336397629055,1.65930543853086,-0.47357350694567,0.636033896532165,0.702157593412274,-6.58421357295879,"PLAG1","Not significant","Other"
0.0468718550478604,5.60956652645741,0.473422962939082,0.636141192015693,0.70222545099463,-7.11625902374632,"OXSR1","Not significant","Other"
0.0928771224343738,2.54188974220847,0.47335091065382,0.636192547715897,0.702231552272776,-6.65967217100947,"NAT14","Not significant","Other"
-0.061271946906587,3.40296747209854,-0.472386035570312,0.636880437230652,0.702940210306511,-6.80381446156318,"NAPB","Not significant","Other"
-0.103437940987734,6.14376967963221,-0.472168312701401,0.637035702107845,0.703060938014874,-7.15922059423222,"MX1","Not significant","Other"
-0.0565988530434933,3.76863880466774,-0.471954290504414,0.63718834350659,0.70317875315459,-6.88217240706302,"CCDC125","Not significant","Other"
-0.0534071657111186,4.34016199925467,-0.471876043698002,0.63724415326565,0.703189699012642,-6.96974795422618,"ZBTB5","Not significant","Other"
-0.0737808285875898,4.24497866899888,-0.471717220716008,0.637357440560025,0.703260402916699,-6.94357703895491,"NEDD4","Not significant","Other"
0.110944363402733,1.61281891203414,0.471657532418366,0.637400017993025,0.703260402916699,-6.56359516874706,"SLA2","Not significant","Other"
0.12160468737391,4.01415361586773,0.471362170224231,0.637610726276043,0.703442231890547,-6.87552422550594,"ZBTB10","Not significant","Other"
0.034764733874951,4.77483686288865,0.471204515301039,0.637723207670805,0.703515673948146,-7.024648202532,"L3MBTL2","Not significant","Other"
-0.0372903092431764,4.37422212127684,-0.470887782631717,0.637949210895056,0.70370907718312,-6.96652387854217,"PKNOX1","Not significant","Other"
0.0343615520076463,7.14900262947798,0.470830099663592,0.637990373962534,0.70370907718312,-7.16985399520194,"ZDHHC5","Not significant","Other"
-0.0700943069451165,4.4189913214074,-0.470741131218623,0.638053864813908,0.70372845105762,-6.98278142285492,"PITPNC1","Not significant","Other"
0.0437771632963564,8.4154213232598,0.469977264717884,0.638599095014687,0.704279108457611,-7.13802065776668,"YWHAE","Not significant","Other"
-0.263829179345599,0.379662884226203,-0.469377376599312,0.639027418741783,0.704700765554541,-6.47781354740801,"BTNL3","Not significant","Other"
0.0620336444674106,5.29564644145749,0.468836102396486,0.639413995482017,0.705076327919614,-7.08526214253521,"NRIP1","Not significant","Other"
0.130944060267411,0.836400851091404,0.468193128784739,0.639873333407733,0.705532063596942,-6.48125461224055,"TTBK1","Not significant","Other"
0.341301129693201,1.51900595634701,0.468085236349904,0.639950424934655,0.705559701211706,-6.54552703870006,"PRSS2","Not significant","Other"
0.153838584589379,2.49424597869112,0.468029165158742,0.639990490578966,0.705559701211706,-6.66549506474904,"DQX1","Not significant","Other"
-0.0371773672265645,5.36844664678301,-0.467891159425057,0.640089106999887,0.7056176537093,-7.10524361432419,"TENT2","Not significant","Other"
0.0737299348887657,4.72069156171726,0.465984737540133,0.641452053945633,0.707069262830655,-7.01756399374915,"ARHGAP42","Not significant","Other"
0.0410359518249752,5.19388890084989,0.465741816705771,0.641625811145602,0.70720991973702,-7.07913128885087,"GGCX","Not significant","Other"
-0.0613798501568192,4.00820797502785,-0.465658705545767,0.641685263686908,0.707224577103826,-6.9075642978171,"CROCC","Not significant","Other"
0.0549884816652053,2.99525435141495,0.465400614197783,0.641869900834605,0.707377192929276,-6.73316109096426,"CEP162","Not significant","Other"
-0.0524119979536701,4.04455385248666,-0.464849843008964,0.642263993834447,0.707760602482936,-6.9261120052524,"PMF1","Not significant","Other"
0.056532731199245,6.84697146592974,0.46477887254429,0.64231478264528,0.707765670536001,-7.17340651722803,"CBX5","Not significant","Other"
-0.0455807069031824,11.8349072258499,-0.46448382086389,0.642525949371881,0.707947445331511,-6.98707618559524,"ACTG1","Not significant","Other"
0.0428240837628708,6.58998959471714,0.464408536134276,0.64257983484665,0.707955910940122,-7.17115973941274,"CCDC47","Not significant","Other"
-0.0557926486965545,5.02046530628245,-0.46363212856345,0.643135663047989,0.708517345954729,-7.06593401400132,"CUL9","Not significant","Other"
-0.0575302524948818,5.26241565829287,-0.46322087416439,0.643430160255368,0.708790822831991,-7.10264479791804,"SLC35D1","Not significant","Other"
0.0851073447573016,4.76205984196026,0.463129128581649,0.643495866475232,0.708812246567463,-7.01948550650009,"CALCRL","Not significant","Other"
-0.143264796322765,0.245352450520335,-0.462760878645892,0.643759627323782,0.709051809192231,-6.45241066043018,"CRYM","Not significant","Other"
0.134380635197051,0.420201909645753,0.462013047561376,0.644295403605,0.709590919962583,-6.44422897351851,"FAM157A","Not significant","Other"
0.0410506112423699,5.97018127268458,0.461020995078893,0.645006436098697,0.710297263270296,-7.14925172573928,"SIPA1L1","Not significant","Other"
-0.0471010607430147,4.62165246085862,-0.460988878829761,0.64502946018444,0.710297263270296,-7.01200042710488,"ZCCHC2","Not significant","Other"
0.0556432905689688,5.25814947561092,0.460792492816667,0.645170256419026,0.710401253169642,-7.08750661508723,"ADCY6","Not significant","Other"
0.153902417740762,1.92122393375088,0.460723002057897,0.645220079914498,0.710405064635327,-6.59848133741455,"CCR7","Not significant","Other"
0.0488748343197809,8.93704792647887,0.460016613677079,0.645726637019313,0.710911715695282,-7.12183363410196,"GRN","Not significant","Other"
-0.0297948267636556,6.07927151639275,-0.459613171300457,0.646016022979632,0.711171808187047,-7.15986633107099,"WIPI2","Not significant","Other"
0.044758705800362,9.36450503520577,0.459557854944713,0.646055705146753,0.711171808187047,-7.10430303565751,"CALR","Not significant","Other"
-0.0556127200909495,6.41954013585518,-0.459321748409927,0.646225091710242,0.711307167608364,-7.1721452273805,"SEC24D","Not significant","Other"
0.0554615730575803,3.76570241975084,0.458920059363486,0.646513312070964,0.711573299875261,-6.85454834987439,"PRXL2C","Not significant","Other"
0.059425405761842,0.277303200278674,0.45871234187553,0.646662374630419,0.711686243371537,-6.44203198503423,"AC097359.2","Not significant","Other"
-0.104881879036886,5.35535898510574,-0.458563711704435,0.64676904358745,0.711751363815304,-7.11426304217597,"S100A4","Not significant","Other"
0.0360972239660526,5.69724209236416,0.458500453421089,0.646814445025655,0.711751363815304,-7.13235961827361,"TRA2A","Not significant","Other"
0.135825229358104,4.12995359470024,0.458409745844568,0.646879549543645,0.71177188982172,-6.93992677099384,"FAM83F","Not significant","Other"
0.110658133457283,2.7953481470563,0.458222925617411,0.647013646565361,0.711868320982339,-6.70414967307322,"MNDA","Not significant","Other"
-0.0751849137847387,8.40816834704286,-0.458043736387718,0.64714227696584,0.711958724149021,-7.13865644833419,"ACTN1","Not significant","Other"
-0.0546690019789366,3.26888949603558,-0.457888689204545,0.647253585612625,0.71203005903814,-6.80311917595631,"PLPP6","Not significant","Other"
-0.178839176916844,1.01235031283785,-0.457558310586812,0.647490791409746,0.71223987055072,-6.52831335029819,"MST1L","Not significant","Other"
-0.0417687641836535,3.78362710514065,-0.455481711025117,0.648982573565483,0.713829586874158,-6.87724059011801,"C17orf80","Not significant","Other"
-0.0494618125882029,5.79309309043763,-0.454718708588285,0.649531052789075,0.714381590718275,-7.14455654424879,"CRTC3","Not significant","Other"
-0.0461256841776763,5.45317045243097,-0.454222036124828,0.649888184950688,0.714723078877442,-7.12230227887503,"TXNL4A","Not significant","Other"
0.0730544963455657,2.0106930778284,0.453273414760951,0.650570515068768,0.71542213308445,-6.61197861499954,"LINC01089","Not significant","Other"
-0.0496826361240164,5.18424668511725,-0.453012004916081,0.650758595212061,0.715577607063826,-7.09083109464435,"BICRA","Not significant","Other"
0.116305216355211,0.55199460279267,0.452761733186868,0.650938682569558,0.715724270451589,-6.46563046074609,"FAM71E1","Not significant","Other"
0.0829318013759548,2.44882418490929,0.452661290828056,0.651010963357761,0.715752385128146,-6.65745363992217,"LTB4R","Not significant","Other"
-0.032764739361034,5.75314070010198,-0.45216663122704,0.651366980575365,0.71609242670084,-7.14557738653404,"EIF4E2","Not significant","Other"
0.0668768107650992,3.949731352693,0.451948202533706,0.651524213828417,0.716213898306395,-6.88945799064571,"GPAM","Not significant","Other"
0.116482902134606,1.95268409590962,0.451345438896144,0.651958186587445,0.716639547566673,-6.60474608995869,"CFI","Not significant","Other"
0.0442878403546114,3.63969710344538,0.451002155478711,0.652205393807416,0.71685985577154,-6.85008573757902,"BLOC1S4","Not significant","Other"
-0.0404425923754168,4.3908286146294,-0.449416258002578,0.653347936759011,0.718064153992134,-6.98082606186861,"RPS6KC1","Not significant","Other"
0.0362289648081227,6.1107619380934,0.448705709554303,0.653860108682783,0.718575517847399,-7.16285508857797,"SCYL2","Not significant","Other"
0.229579895019035,2.25787968795435,0.448251380360936,0.654187680430719,0.718883952039581,-6.65035916498901,"NR0B2","Not significant","Other"
-0.0450832386359368,6.16774797087046,-0.447422895228524,0.65478519096589,0.719488955264994,-7.16894611864189,"RMND5A","Not significant","Other"
0.177580532993088,1.9226913467155,0.447302625395998,0.654871949047842,0.71953268860319,-6.60214784563291,"SP5","Not significant","Other"
-0.0502966732649353,1.96357425427704,-0.447176989941781,0.654962582678454,0.719580673577253,-6.61918970062658,"AL160006.1","Not significant","Other"
-0.0434043238712416,6.97102819439703,-0.446569827816588,0.655400662343941,0.720010349089203,-7.18184304146797,"SKI","Not significant","Other"
-0.0457108462331481,4.60382074801565,-0.446421350345318,0.655507809935753,0.720076433554058,-7.02057702437717,"METTL5","Not significant","Other"
-0.0981084250362714,1.4104675123845,-0.446337692073551,0.65556818439929,0.720091131867406,-6.56632761019614,"IPO5P1","Not significant","Other"
0.0951125137674251,1.38876752720483,0.445836235788758,0.655930122471569,0.720437048715637,-6.54541536217443,"SLC15A2","Not significant","Other"
0.127080287320904,2.37480620719026,0.445496241069642,0.656175567917703,0.720640156084986,-6.66034091637401,"SLAMF6","Not significant","Other"
0.0512946921607593,6.75923931632979,0.445449790638774,0.656209103821302,0.720640156084986,-7.18172022408514,"SLC3A2","Not significant","Other"
-0.134693141635601,3.33749890665182,-0.445025650191705,0.656515353430984,0.72092480726838,-6.83956869938153,"CD8A","Not significant","Other"
0.100568308518972,4.61134052169097,0.444714120715074,0.656740329448249,0.721120176863885,-6.9909315954568,"PLCB1","Not significant","Other"
0.215050116223594,2.71796548981112,0.444578090070797,0.656838575959261,0.721176375711075,-6.69163561328108,"HLA-DQA2","Not significant","Other"
0.0377718284198627,4.33198138611923,0.444084553593403,0.657195076759475,0.721516096667295,-6.96723690727868,"KLHL18","Not significant","Other"
-0.200072484975705,1.15209866542934,-0.444000781349027,0.657255596518416,0.721530842918161,-6.55286210049401,"IGFBPL1","Not significant","Other"
0.0408377445850059,7.65487197466646,0.443052895176765,0.657940536958274,0.722231022839146,-7.17399489935667,"UBR4","Not significant","Other"
-0.0909313229463624,2.62298916093393,-0.44275920493847,0.658152815380332,0.722412291552495,-6.70049737680412,"CPNE8","Not significant","Other"
-0.0426750669032723,5.49491135374153,-0.441899656980616,0.658774252916386,0.723042609944688,-7.12916244537154,"MPV17","Not significant","Other"
0.132533393764541,3.36654983384007,0.44182005445352,0.658831816066754,0.723053997822008,-6.80307469924487,"WDFY4","Not significant","Other"
0.0891563330499272,3.55828591078564,0.440877676738738,0.659513433783186,0.723750221718811,-6.81804030066631,"SH3RF3","Not significant","Other"
-0.0396616726085082,5.88849077155575,-0.440442633892954,0.65982819415225,0.724043785376319,-7.15811524642026,"IPO8","Not significant","Other"
0.0857085380708917,1.73300786804508,0.440355491140859,0.659891250575189,0.724061126570972,-6.58435123002473,"RPL7AP50","Not significant","Other"
-0.180095944096979,0.203627937684045,-0.440184720807748,0.660014826875645,0.724144865546005,-6.4550414940025,"MARCO","Not significant","Other"
0.0720353186128735,6.0353058520316,0.439998690102707,0.660149456787493,0.724240719292243,-7.16278112833584,"TRPM4","Not significant","Other"
-0.113468273113471,1.18514276912057,-0.439333031646675,0.66063128239169,0.724717435573301,-6.55057120150821,"GPR171","Not significant","Other"
0.055462833278956,3.85913708787649,0.439138408516932,0.66077218373044,0.724820113916639,-6.8804509344032,"ZNF512","Not significant","Other"
-0.101533985925776,3.60797560748318,-0.438939202559706,0.660916415393447,0.724926430427616,-6.87952574745291,"SPN","Not significant","Other"
-0.0631116338418769,3.69615802665896,-0.438561135980488,0.661190182767962,0.725126974516941,-6.86740586240257,"ATG16L2","Not significant","Other"
0.0431562075982876,5.53869592930532,0.438556006761289,0.661193897275384,0.725126974516941,-7.12516519839597,"EDC4","Not significant","Other"
0.0516499364439715,2.16140449959591,0.437605110142615,0.661882667586484,0.725830395436034,-6.6371421131301,"ZNF836","Not significant","Other"
-0.0651828998469475,0.504874119335045,-0.437463196482252,0.661985485647467,0.72588075775325,-6.478103316024,"AL031282.2","Not significant","Other"
0.0397589723223097,5.29281032244009,0.437410955024841,0.662023336787944,0.72588075775325,-7.10386883744318,"HDAC6","Not significant","Other"
0.0558119115127909,4.01062842920605,0.437080598705273,0.662262713943762,0.726091268299962,-6.90925866950377,"FAM217B","Not significant","Other"
0.0932634257609257,1.78675715345492,0.43647433428945,0.662702104986601,0.726521024161815,-6.58760261761853,"CLTCL1","Not significant","Other"
0.0596230247772809,4.75681551489449,0.436406442951943,0.662751316590709,0.726522995000675,-7.02249584714673,"EOGT","Not significant","Other"
-0.0458863319610776,6.24035070302356,-0.435638331335918,0.663308190429,0.727081436579409,-7.17803302449289,"YIF1A","Not significant","Other"
0.0610202467221734,5.14280189394189,0.435073667551518,0.663717685558008,0.727478261502529,-7.09417283562022,"BAK1","Not significant","Other"
-0.0671313738990991,6.5486814227675,-0.43466117458955,0.66401688986592,0.72775415230781,-7.18545131004379,"PLCB3","Not significant","Other"
-0.0365819086732464,3.83938195357801,-0.434133906414911,0.664399425335416,0.728121327021497,-6.89870950929546,"HINFP","Not significant","Other"
0.041978190598936,5.15109614985914,0.433489715788539,0.664866907640628,0.728498605452518,-7.0875498708685,"DENND4A","Not significant","Other"
-0.106475175876142,3.41776077515677,-0.433472284492509,0.664879559165525,0.728498605452518,-6.83800711841281,"ZSWIM5","Not significant","Other"
-0.0559367095424363,2.26875442986288,-0.433462977018062,0.664886314511092,0.728498605452518,-6.666976916683,"BOLA3","Not significant","Other"
0.074119115460709,6.7648684751875,0.433114692518721,0.665139118297641,0.728683915258084,-7.18686922137159,"MTUS1","Not significant","Other"
0.104761344903105,0.0753938884371844,0.433098940403226,0.665150552940992,0.728683915258084,-6.43468850039874,"FAM86B1","Not significant","Other"
-0.061263788286084,1.61713377785002,-0.433018270804373,0.66520911316339,0.728686473626947,-6.58492320482644,"PABPC1P4","Not significant","Other"
-0.139815116545134,2.3765111854266,-0.432964706022312,0.665247998405492,0.728686473626947,-6.69496845315526,"PRSS12","Not significant","Other"
0.0792233620881357,3.2427162798763,0.432541748163797,0.665555075507641,0.728970723517053,-6.78271536150602,"MCTP1","Not significant","Other"
-0.0541094593766274,3.09350607635161,-0.432227935167,0.665782947313079,0.729168186811401,-6.78615030396643,"CRLS1","Not significant","Other"
-0.0461944098505773,2.91604481082967,-0.43202104302925,0.665933196668715,0.729280615534213,-6.74688049794462,"STAG3L4","Not significant","Other"
-0.0474214384302067,4.50986958367224,-0.431711788182833,0.666157809028282,0.72947445921106,-7.0141551728669,"ANKMY2","Not significant","Other"
-0.0382118827161353,4.11444003270514,-0.430879559637747,0.666762407304164,0.730084348086444,-6.94391715207761,"PDCL3","Not significant","Other"
0.0800041049469364,0.678194030930394,0.430612124075989,0.666956740311407,0.730244954040134,-6.49083631949171,"PSME2P2","Not significant","Other"
-0.0680846778150817,1.2548853558411,-0.430437158735359,0.667083891635359,0.730331985676522,-6.5565226239141,"AL139095.2","Not significant","Other"
-0.0976031059629179,7.1232970361148,-0.429790990957678,0.667553559687438,0.730752166764817,-7.18755640975993,"HLA-DPB1","Not significant","Other"
-0.129292869825201,2.53977058592383,-0.429712683020685,0.667610486814861,0.730752166764817,-6.71827564052258,"BANK1","Not significant","Other"
0.039714034418064,4.99158042716746,0.429712315581708,0.667610753934652,0.730752166764817,-7.07024106111043,"NCKIPSD","Not significant","Other"
-0.0441012505289287,5.72755282850305,-0.429484160557144,0.667776625612634,0.730812295823196,-7.15585564754998,"SELENOS","Not significant","Other"
-0.091725784051281,0.293282045912485,-0.429395216522183,0.66784129349769,0.730812295823196,-6.46556476457538,"ACTRT3","Not significant","Other"
-0.227313239708782,1.68416036239923,-0.429383984660688,0.667849459940551,0.730812295823196,-6.62727487570824,"MS4A1","Not significant","Other"
-0.0644216281432568,5.13664451900009,-0.429374353293656,0.667856462730028,0.730812295823196,-7.09665830534209,"PPP1R3B","Not significant","Other"
-0.05298477378191,5.43412413410429,-0.429234602272076,0.667958076386748,0.730871294235514,-7.13353784182912,"PLPP5","Not significant","Other"
-0.0368165179464777,5.62526529851548,-0.429059903738976,0.668085109139381,0.730945646589012,-7.14377614762648,"PREPL","Not significant","Other"
0.0493523796866304,6.67444512666041,0.429009951951921,0.668121433539496,0.730945646589012,-7.18793049542622,"CASC3","Not significant","Other"
0.0313878004225661,4.53962946018245,0.428940794102717,0.66817172566784,0.7309484795037,-7.00828234413231,"GDAP2","Not significant","Other"
-0.0372780097286718,4.76115074715952,-0.428775429627788,0.668291986065431,0.731027848549443,-7.0478865574781,"SPOPL","Not significant","Other"
-0.106748418836617,3.05294111749964,-0.428407194682913,0.66855981357547,0.731268614706041,-6.77949109560167,"MS4A4A","Not significant","Other"
0.0982626852478159,4.12903200464753,0.428237426158274,0.668683305200505,0.731351483625078,-6.9401754071355,"H2BC12","Not significant","Other"
-0.0488865374128169,4.81958171397338,-0.427997692641588,0.668857705503149,0.731451507532705,-7.05921601819537,"RAB8B","Not significant","Other"
-0.140642915281342,1.65133558714634,-0.427980478174879,0.668870229298979,0.731451507532705,-6.60467843360067,"CR1","Not significant","Other"
-0.0376493743585069,4.33775561970767,-0.427687198138794,0.669083609347242,0.73163263726738,-6.98497391185695,"IKZF5","Not significant","Other"
-0.0569042634390016,5.42097595923974,-0.42760445495041,0.669143815177568,0.731646259452396,-7.12933913324917,"SLC25A37","Not significant","Other"
0.206346061540192,0.958947278544651,0.427186801721326,0.669447741754163,0.73188642408203,-6.49726866849172,"EREG","Not significant","Other"
-0.0512024679160721,4.75732558060378,-0.427171344464253,0.669458991054867,0.73188642408203,-7.05945332192333,"MANEA","Not significant","Other"
0.0405676597988744,6.6037706348131,0.426935839414177,0.669630393352024,0.732021582174008,-7.18774152267601,"OGA","Not significant","Other"
-0.0380617891730557,4.76668930541983,-0.426062662738206,0.670266048343586,0.732664193092365,-7.05296363011348,"MRS2","Not significant","Other"
0.0548082737835172,4.42634437259889,0.425473950917428,0.670694752424518,0.733080511548676,-6.9924078608337,"DENND1B","Not significant","Other"
0.0563590124284359,0.270852135620134,0.425388813920979,0.670756758690685,0.733095992397815,-6.45563995946109,"PARTICL","Not significant","Other"
-0.0904266370925731,0.206944937317097,-0.424247149534843,0.671588463375806,0.733952644198522,-6.45971638770921,"MASP2","Not significant","Other"
0.0714996247175308,3.73969594253776,0.423815522574019,0.671903009644822,0.734244032005963,-6.86574355725267,"ZNF558","Not significant","Other"
0.0348402417474682,7.41336268577046,0.423499692545497,0.672133205931441,0.734443208620656,-7.18736101196465,"ARPP19","Not significant","Other"
-0.0877957949043378,2.83433841815021,-0.423344404050417,0.672246401020212,0.734493243675597,-6.75342059565147,"LST1","Not significant","Other"
-0.0380425297861713,4.35916187788671,-0.423305358132747,0.672274864096472,0.734493243675597,-6.99408525857236,"ADPRS","Not significant","Other"
-0.0563605092950796,4.01245693722527,-0.422571324509975,0.672810036005301,0.735025536981978,-6.93012531303936,"CASD1","Not significant","Other"
-0.041853851005631,3.41953466397329,-0.422388749467972,0.672943174322007,0.735118575613895,-6.83403762812523,"OMA1","Not significant","Other"
0.0620635702740642,4.00969246156118,0.422171062623177,0.67310193049293,0.735239583756998,-6.92541163228238,"RIDA","Not significant","Other"
0.0718024027066027,2.96699150817398,0.422007939937206,0.673220903316847,0.735317121785163,-6.73802325528041,"CSAD","Not significant","Other"
0.0444933119845254,4.11901044006525,0.421809420032463,0.673365704017762,0.735422856925458,-6.94156140430794,"MALSU1","Not significant","Other"
0.0516977288445037,5.8529762179885,0.42169617134007,0.673448313217028,0.735460658785869,-7.15851278668075,"ELK3","Not significant","Other"
0.0450151735960693,3.64546665965032,0.42149435247022,0.673595539683139,0.735548670600245,-6.86139782132112,"GPATCH1","Not significant","Other"
0.0315829896199125,5.67249313522954,0.421454093657173,0.673624909908845,0.735548670600245,-7.14620131893225,"SUDS3","Not significant","Other"
-0.0311195942297395,4.31334282363897,-0.420689662649492,0.674182684016709,0.736105263445064,-6.98572214797141,"VTI1A","Not significant","Other"
-0.0401651162843493,6.1100647534028,-0.420481118514595,0.674334881376374,0.736203095338663,-7.17829343839377,"CNP","Not significant","Other"
-0.0948048575261764,1.88753527971865,-0.420435224058851,0.674368377352573,0.736203095338663,-6.63680183265745,"CD247","Not significant","Other"
-0.0564674706132795,5.89771518341457,-0.420329415381333,0.674445604070172,0.736225815419766,-7.16713209540499,"LANCL1","Not significant","Other"
-0.079333088694673,6.39995950671747,-0.420275052444654,0.674485283355914,0.736225815419766,-7.1895778707405,"FAM107B","Not significant","Other"
-0.0753095637065044,5.44346916593743,-0.419456253681754,0.675083031037369,0.736825791337389,-7.13817674671558,"NHSL1","Not significant","Other"
0.0515885643148279,2.44033975900122,0.419305300809224,0.675193253634389,0.736893605800551,-6.68155171476665,"ZNHIT2","Not significant","Other"
0.105699471647872,0.230700374817166,0.419138511457535,0.675315047821649,0.736974038727379,-6.45467485892336,"PDZD7","Not significant","Other"
0.0363366515274222,3.80145950461557,0.418918846547758,0.675475466215432,0.737096607948943,-6.8866152584538,"RNF8","Not significant","Other"
-0.0400779255497934,4.51407486344635,-0.417089642255045,0.676811883801211,0.738502349603785,-7.02025416819817,"ZDHHC4","Not significant","Other"
0.0641358116346158,0.99618702103613,0.416724678498784,0.677078648906793,0.73874082435195,-6.52390304221782,"EXO5","Not significant","Other"
-0.0871668421018483,1.90304664526164,-0.416086227075786,0.677545413698589,0.739155064986677,-6.62473879417144,"P2RX7","Not significant","Other"
0.0504812253985154,5.41805735949425,0.416073404090384,0.677554789714995,0.739155064986677,-7.12945162329481,"CASP3","Not significant","Other"
-0.0344501255350798,5.07553305238887,-0.415669422700991,0.677850201818493,0.739424691568646,-7.09231294956124,"BRAF","Not significant","Other"
-0.0322481209264618,4.96245494552911,-0.41541326770671,0.678037541361101,0.739576398510546,-7.08041856090175,"USP21","Not significant","Other"
0.0552783964798547,7.47074014081116,0.415327122488262,0.678100548352542,0.739592476504093,-7.19018172637512,"MYO1D","Not significant","Other"
-0.0314981758798707,4.7557001314831,-0.4140734622933,0.679017736322711,0.740540126240064,-7.05442547646205,"TM2D3","Not significant","Other"
0.0572763824632787,3.74421979590236,0.413884127520682,0.679156296677838,0.740638526367839,-6.88048011908869,"KBTBD7","Not significant","Other"
-0.0476110319518517,6.34834081077862,-0.41178408983036,0.680693890143952,0.74226248780784,-7.19069886679778,"SMAD3","Not significant","Other"
-0.113578881854347,6.37423413937346,-0.411513653710906,0.680891993478452,0.742423867357183,-7.19379645781177,"C1orf116","Not significant","Other"
0.0366138135460066,6.50378081743286,0.411449779156905,0.680938786911039,0.742423867357183,-7.19287148376668,"KIAA0319L","Not significant","Other"
-0.0479355208682497,5.27124938194733,-0.41125127001636,0.68108421925924,0.742487184034786,-7.12224565906072,"LNX2","Not significant","Other"
0.0298070650810569,7.04123752851575,0.411238232340443,0.681093771375902,0.742487184034786,-7.1967762978057,"ARF3","Not significant","Other"
-0.108673851546036,1.35284528948508,-0.411110686052421,0.681187221490122,0.742536230695963,-6.58109466997268,"H1-4","Not significant","Other"
-0.0929333228702358,4.5670602238359,-0.410829921112661,0.681392948541252,0.74270765048354,-7.03823285267262,"MS4A6A","Not significant","Other"
0.149455546668975,1.66571782740571,0.410724767469176,0.681470004698613,0.742738806600529,-6.58256082962062,"SLC9A3-AS1","Not significant","Other"
